SSDT (System Service Descriptor Table), RAM analizi sırasında değil, ancak Windows işletim sistemi içinde çalışan çekirdek modundaki işlemlerin sistem çağrılarına erişimini yönetmek için kullanılır. SSDT, işletim sisteminin güvenliği ve doğru işleyişi için kritik bir rol oynar

"C:\Users\technopc\Downloads\VolatilityWorkbench\vol.exe" -f "C:\Users\technopc\Desktop\volatility3\20240516.mem" windows.ssdt.SSDT 
Volatility 3 Framework 2.5.0
Index	Address	Module	Symbol
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtCreateResourceManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtCreateTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtCreateTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtEnumerateTransactionObject
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtFreezeTransactions
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtGetNotificationResourceManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtOpenEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtOpenResourceManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtOpenTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtOpenTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtPrePrepareComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtPrePrepareEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtPrepareComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtPrepareEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtPropagationComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtPropagationFailed
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtQueryInformationEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtQueryInformationResourceManager

469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtQueryInformationTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtQueryInformationTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtReadOnlyEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRecoverEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRecoverResourceManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRecoverTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRegisterProtocolAddressInformation
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRenameTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRollbackComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRollbackEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRollbackTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtRollforwardTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtSetInformationEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtSetInformationResourceManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtSetInformationTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtSetInformationTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtSinglePhaseReject
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_NtThawTransactions
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmCancelPropagationRequest
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmCommitComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmCommitEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmCommitTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmCreateEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmCurrentTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmDereferenceEnlistmentKey
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmEnableCallbacks
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmEndPropagationRequest
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmFreezeTransactions
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmInitSystem
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmInitializeTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmPrePrepareComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmPrePrepareEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmPrepareComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmPrepareEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmPropagationComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmPropagationFailed
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmReadOnlyEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRecoverEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRecoverResourceManager

469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRecoverTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmReferenceEnlistmentKey
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRenameTransactionManager
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRequestOutcomeEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRollbackComplete
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRollbackEnlistment
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmRollbackTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmSetCurrentTransaction
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmSinglePhaseReject
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_tm_l1_1_0_TmThawTransactions
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_trace_l1_1_0_TraceInitSystem
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_ucode_l1_1_0_ExpMicrocodeInformationLoad
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_ucode_l1_1_0_ExpMicrocodeInformationUnload
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_ucode_l1_1_0_ExpMicrocodeInitialization
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_werkernel_l1_1_1_WerLiveKernelCancelReport
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_werkernel_l1_1_1_WerLiveKernelCloseHandle
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_werkernel_l1_1_1_WerLiveKernelCreateReport
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_werkernel_l1_1_1_WerLiveKernelInitSystem
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_werkernel_l1_1_1_WerLiveKernelOpenDumpFile
469	0xf8020fb703d0	ntoskrnl	ext_ms_win_ntos_werkernel_l1_1_1_WerLiveKernelSubmitReport
469	0xf8020fb703d0	ntoskrnl	xHalAllocateGsivForSecondaryInterrupt
469	0xf8020fb703d0	ntoskrnl	xHalAllocateMessageTarget
469	0xf8020fb703d0	ntoskrnl	xHalCaptureLastBranchRecordStack
469	0xf8020fb703d0	ntoskrnl	xHalClockTimerArm
469	0xf8020fb703d0	ntoskrnl	xHalConfigureLastBranchRecord
469	0xf8020fb703d0	ntoskrnl	xHalConnectSyntheticInterrupt
469	0xf8020fb703d0	ntoskrnl	xHalConnectThermalInterrupt
469	0xf8020fb703d0	ntoskrnl	xHalDmaCheckAdapterToken
469	0xf8020fb703d0	ntoskrnl	xHalDmaLinkDeviceObjectByToken
469	0xf8020fb703d0	ntoskrnl	xHalEndMirroring
469	0xf8020fb703d0	ntoskrnl	xHalEnumerateEnvironmentVariablesWithFilter
469	0xf8020fb703d0	ntoskrnl	xHalEnumerateUnmaskedInterrupts
469	0xf8020fb703d0	ntoskrnl	xHalGetProcessorStats
469	0xf8020fb703d0	ntoskrnl	xHalGetVectorInput
469	0xf8020fb703d0	ntoskrnl	xHalInitPnpDriver
469	0xf8020fb703d0	ntoskrnl	xHalInitPowerManagement
469	0xf8020fb703d0	ntoskrnl	xHalInterruptGetHighestPriorityInterrupt
469	0xf8020fb703d0	ntoskrnl	xHalInterruptSetDestination
469	0xf8020fb703d0	ntoskrnl	xHalInterruptVectorDataToGsiv
469	0xf8020fb703d0	ntoskrnl	xHalIommuCreateAtsDevice
469	0xf8020fb703d0	ntoskrnl	xHalIommuGetAtsSettings
469	0xf8020fb703d0	ntoskrnl	xHalIommuGetDomainTransitionSupport
469	0xf8020fb703d0	ntoskrnl	xHalMaskInterrupt

469	0xf8020fb703d0	ntoskrnl	xHalMirrorPhysicalMemory
469	0xf8020fb703d0	ntoskrnl	xHalMirrorVerify
469	0xf8020fb703d0	ntoskrnl	xHalPrepareProcessorForIdle
469	0xf8020fb703d0	ntoskrnl	xHalProcessorFreeze
469	0xf8020fb703d0	ntoskrnl	xHalProcessorOff
469	0xf8020fb703d0	ntoskrnl	xHalProcessorOn
469	0xf8020fb703d0	ntoskrnl	xHalQueryCapsuleCapabilities
469	0xf8020fb703d0	ntoskrnl	xHalReadWheaPhysicalMemory
469	0xf8020fb703d0	ntoskrnl	xHalRequestGenericErrorRecovery
469	0xf8020fb703d0	ntoskrnl	xHalRequestInterrupt
469	0xf8020fb703d0	ntoskrnl	xHalSecondaryInterruptQueryPrimaryInformation
469	0xf8020fb703d0	ntoskrnl	xHalStartLastBranchRecord
469	0xf8020fb703d0	ntoskrnl	xHalStartProfileInterruptEx
469	0xf8020fb703d0	ntoskrnl	xHalStopLastBranchRecord
469	0xf8020fb703d0	ntoskrnl	xHalTimerQueryHostPerformanceCounter
469	0xf8020fb703d0	ntoskrnl	xHalTopologyQueryProcessorRelationships
469	0xf8020fb703d0	ntoskrnl	xHalUnmaskInterrupt
469	0xf8020fb703d0	ntoskrnl	xHalUpdateCapsule
469	0xf8020fb703d0	ntoskrnl	xHalWheaInitProcessorGenericSection
469	0xf8020fb703d0	ntoskrnl	xHalWriteWheaPhysicalMemory
470	0xf8021014ff00	ntoskrnl	NtUnloadDriver
471	0xf8020ff06460	ntoskrnl	NtUnloadKey
472	0xf8020ff06b70	ntoskrnl	NtUnloadKey2
473	0xf8021006cc00	ntoskrnl	NtUnloadKeyEx
474	0xf8020ff215d0	ntoskrnl	NtUnlockFile
475	0xf8020fb1a270	ntoskrnl	NtUnlockVirtualMemory
476	0xf8020ff74200	ntoskrnl	NtUnmapViewOfSectionEx
477	0xf8020ffe0800	ntoskrnl	NtUnsubscribeWnfStateChange
478	0xf8020ffde0b0	ntoskrnl	NtUpdateWnfStateData
479	0xf8020fff2b50	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
479	0xf8020fff2b50	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
479	0xf8020fff2b50	ntoskrnl	NtCreateEventPair
479	0xf8020fff2b50	ntoskrnl	NtDirectGraphicsCall
479	0xf8020fff2b50	ntoskrnl	NtFilterTokenEx
479	0xf8020fff2b50	ntoskrnl	NtOpenEventPair
479	0xf8020fff2b50	ntoskrnl	NtSetHighEventPair
479	0xf8020fff2b50	ntoskrnl	NtSetHighWaitLowEventPair
479	0xf8020fff2b50	ntoskrnl	NtSetLowEventPair
479	0xf8020fff2b50	ntoskrnl	NtSetLowWaitHighEventPair
479	0xf8020fff2b50	ntoskrnl	NtVdmControl
479	0xf8020fff2b50	ntoskrnl	NtWaitHighEventPair
479	0xf8020fff2b50	ntoskrnl	NtWaitLowEventPair
479	0xf8020fff2b50	ntoskrnl	PsNotifyWriteToExecutableMemory
479	0xf8020fff2b50	ntoskrnl	SeAdjustObjectSecurity
479	0xf8020fff2b50	ntoskrnl	xHalIommuMapDevice
479	0xf8020fff2b50	ntoskrnl	xHalLoadMicrocode
479	0xf8020fff2b50	ntoskrnl	xHalPostMicrocodeUpdate
479	0xf8020fff2b50	ntoskrnl	xHalUnloadMicrocode
480	0xf8020ff15df0	ntoskrnl	NtWaitForAlertByThreadId
481	0xf80210137230	ntoskrnl	NtWaitForDebugEvent
482	0xf80210203110	ntoskrnl	NtWaitForKeyedEvent
483	0xf8020fb2b1d0	ntoskrnl	NtWaitForWorkViaWorkerFactory
484	0xf8020fff2b50	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
484	0xf8020fff2b50	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
484	0xf8020fff2b50	ntoskrnl	NtCreateEventPair
484	0xf8020fff2b50	ntoskrnl	NtDirectGraphicsCall
484	0xf8020fff2b50	ntoskrnl	NtFilterTokenEx
484	0xf8020fff2b50	ntoskrnl	NtOpenEventPair
484	0xf8020fff2b50	ntoskrnl	NtSetHighEventPair
484	0xf8020fff2b50	ntoskrnl	NtSetHighWaitLowEventPair
484	0xf8020fff2b50	ntoskrnl	NtSetLowEventPair
484	0xf8020fff2b50	ntoskrnl	NtSetLowWaitHighEventPair
484	0xf8020fff2b50	ntoskrnl	NtVdmControl
484	0xf8020fff2b50	ntoskrnl	NtWaitHighEventPair
484	0xf8020fff2b50	ntoskrnl	NtWaitLowEventPair
484	0xf8020fff2b50	ntoskrnl	PsNotifyWriteToExecutableMemory

484	0xf8020fff2b50	ntoskrnl	SeAdjustObjectSecurity
484	0xf8020fff2b50	ntoskrnl	xHalIommuMapDevice
484	0xf8020fff2b50	ntoskrnl	xHalLoadMicrocode
484	0xf8020fff2b50	ntoskrnl	xHalPostMicrocodeUpdate
484	0xf8020fff2b50	ntoskrnl	xHalUnloadMicrocode
485	0xf8020fff2b50	ntoskrnl	?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
485	0xf8020fff2b50	ntoskrnl	NtAdjustTokenClaimsAndDeviceGroups
485	0xf8020fff2b50	ntoskrnl	NtCreateEventPair
485	0xf8020fff2b50	ntoskrnl	NtDirectGraphicsCall
485	0xf8020fff2b50	ntoskrnl	NtFilterTokenEx
485	0xf8020fff2b50	ntoskrnl	NtOpenEventPair
485	0xf8020fff2b50	ntoskrnl	NtSetHighEventPair
485	0xf8020fff2b50	ntoskrnl	NtSetHighWaitLowEventPair
485	0xf8020fff2b50	ntoskrnl	NtSetLowEventPair
485	0xf8020fff2b50	ntoskrnl	NtSetLowWaitHighEventPair
485	0xf8020fff2b50	ntoskrnl	NtVdmControl
485	0xf8020fff2b50	ntoskrnl	NtWaitHighEventPair
485	0xf8020fff2b50	ntoskrnl	NtWaitLowEventPair
485	0xf8020fff2b50	ntoskrnl	PsNotifyWriteToExecutableMemory
485	0xf8020fff2b50	ntoskrnl	SeAdjustObjectSecurity
485	0xf8020fff2b50	ntoskrnl	xHalIommuMapDevice
485	0xf8020fff2b50	ntoskrnl	xHalLoadMicrocode
485	0xf8020fff2b50	ntoskrnl	xHalPostMicrocodeUpdate
485	0xf8020fff2b50	ntoskrnl	xHalUnloadMicrocode

Time Stamp: Thu May 16 15:02:29 2024


******* End of command output ******

